material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T11:39:47,
Metallförpackningar,3,2023-12-05T12:25:35,
Pappersförpackningar,5,2023-12-31T16:13:48,2024-06-10T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-29T10:44:44,
Ofärgade glasförpackningar,18,2023-12-23T07:33:50,
Färgade glasförpackningar,19,2023-12-23T07:33:50,
