material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T11:53:34,
Metallförpackningar,3,2023-12-06T13:19:19,
Pappersförpackningar,5,2023-12-28T17:39:37,2023-12-30T00:00:00
Tidningar,13,2022-12-27T13:47:26,
Plastförpackningar,16,2023-12-28T14:35:58,
Ofärgade glasförpackningar,18,2023-12-29T08:34:26,
Färgade glasförpackningar,19,2023-12-29T08:34:26,
