material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:20:46,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-15T07:27:09,
Pappersförpackningar,5,2023-12-27T09:51:01,2023-12-28T00:00:00
Tidningar,13,2023-05-09T06:24:55,
Plastförpackningar,16,2023-12-26T09:10:39,
Ofärgade glasförpackningar,18,2023-12-21T14:25:08,
Färgade glasförpackningar,19,2023-12-21T14:25:08,
