material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T13:51:19,
Metallförpackningar,3,2023-12-13T10:35:35,
Pappersförpackningar,5,2023-12-30T07:06:54,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T10:52:02,
Ofärgade glasförpackningar,18,2023-12-19T14:57:46,
Färgade glasförpackningar,19,2023-12-19T14:57:46,
