material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T08:52:52,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-21T13:02:09,
Pappersförpackningar,5,2023-12-27T13:39:03,2023-12-28T00:00:00
Tidningar,13,2023-07-05T13:01:31,
Plastförpackningar,16,2023-12-26T20:19:06,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-12-20T11:28:50,
Färgade glasförpackningar,19,2023-12-20T11:28:50,
