material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T11:18:24,
Metallförpackningar,3,2023-12-13T13:06:29,
Pappersförpackningar,5,2023-12-30T09:11:27,
Tidningar,13,,
Plastförpackningar,16,2023-12-25T16:53:24,
Ofärgade glasförpackningar,18,2023-12-26T09:45:50,
Färgade glasförpackningar,19,2023-12-26T09:45:50,
