material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:58:05,
Metallförpackningar,3,2023-11-08T07:58:53,
Pappersförpackningar,5,2023-12-31T07:05:03,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T07:16:29,
Ofärgade glasförpackningar,18,2023-11-07T11:54:45,
Färgade glasförpackningar,19,2023-11-07T11:54:45,
