material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-22T08:32:53,
Pappersförpackningar,5,2023-12-18T08:49:37,2023-12-29T00:00:00
Tidningar,13,2023-12-27T16:20:24,
Plastförpackningar,16,2023-12-28T11:16:37,2023-12-30T00:00:00
Ofärgade glasförpackningar,18,2023-11-08T07:59:17,
Färgade glasförpackningar,19,2023-11-08T07:59:17,
