material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-18T07:20:26,
Metallförpackningar,3,2023-06-08T11:59:21,2023-12-27T00:00:00
Pappersförpackningar,5,2023-12-26T08:22:19,2023-12-28T00:00:00
Tidningar,13,2023-12-26T07:57:38,
Plastförpackningar,16,2023-12-26T09:46:27,
Ofärgade glasförpackningar,18,2023-12-08T08:24:36,
Färgade glasförpackningar,19,2023-12-08T08:24:36,
