material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:06:41,
Metallförpackningar,3,2023-12-20T09:17:02,
Pappersförpackningar,5,2023-12-31T15:20:02,2024-05-19T00:00:00
Tidningar,13,2023-11-21T09:01:35,
Plastförpackningar,16,2023-12-31T11:00:11,
Ofärgade glasförpackningar,18,2023-12-26T16:23:23,
Färgade glasförpackningar,19,2023-12-26T16:23:23,
