material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T15:58:56,2023-12-30T00:00:00
Metallförpackningar,3,2023-12-19T11:59:16,
Pappersförpackningar,5,2023-12-27T12:50:04,2023-12-29T00:00:00
Tidningar,13,2023-12-19T08:52:26,
Plastförpackningar,16,2023-12-25T17:54:43,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-26T09:37:45,
Färgade glasförpackningar,19,2023-12-26T09:37:45,
