material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-09-27T10:15:10,
Metallförpackningar,3,2023-12-20T09:42:40,
Pappersförpackningar,5,2023-12-29T11:44:00,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T09:59:36,
Ofärgade glasförpackningar,18,2022-03-14T08:29:22,
Färgade glasförpackningar,19,2022-05-30T12:06:13,
