material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:52:06,
Metallförpackningar,3,2023-12-25T12:06:50,
Pappersförpackningar,5,2023-12-31T12:29:12,
Tidningar,13,2023-12-21T08:54:58,
Plastförpackningar,16,2023-12-31T15:06:10,2024-05-12T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T15:45:31,
Färgade glasförpackningar,19,2023-12-25T15:45:31,
