material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T08:47:40,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-20T13:01:29,
Pappersförpackningar,5,2023-12-30T14:35:06,2023-12-31T00:00:00
Tidningar,13,2023-10-26T06:53:11,
Plastförpackningar,16,2023-12-29T14:45:05,
Ofärgade glasförpackningar,18,2023-04-22T09:40:40,
Färgade glasförpackningar,19,2023-04-22T09:40:40,
