material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-05-11T12:43:54,2023-05-18T00:00:00
Metallförpackningar,3,2023-04-18T09:59:54,
Pappersförpackningar,5,2023-05-11T12:16:35,2023-05-15T00:00:00
Tidningar,13,2022-10-06T15:15:11,
Plastförpackningar,16,2023-05-11T12:16:35,2023-05-15T00:00:00
Ofärgade glasförpackningar,18,2022-02-23T14:23:31,
Färgade glasförpackningar,19,2022-02-23T14:23:31,
