material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T09:15:37,2023-12-22T00:00:00
Metallförpackningar,3,2023-11-30T12:05:36,
Pappersförpackningar,5,2023-12-18T11:12:58,2023-12-21T00:00:00
Tidningar,13,2023-11-19T15:47:30,
Plastförpackningar,16,2023-12-13T15:04:08,2023-12-20T00:00:00
Ofärgade glasförpackningar,18,2023-08-03T11:40:40,
Färgade glasförpackningar,19,2023-08-03T11:40:40,
