material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T11:09:48,2023-12-29T00:00:00
Metallförpackningar,3,2023-09-29T13:38:20,
Pappersförpackningar,5,2023-12-27T14:03:44,2023-12-29T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-25T18:56:10,
Ofärgade glasförpackningar,18,2023-10-24T11:04:47,
Färgade glasförpackningar,19,2023-10-24T11:04:47,
