material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T15:05:01,
Metallförpackningar,3,2023-11-23T13:58:21,
Pappersförpackningar,5,2023-12-30T13:59:23,
Tidningar,13,2022-01-17T16:53:15,
Plastförpackningar,16,2023-12-30T08:13:42,
Ofärgade glasförpackningar,18,2023-12-06T09:08:08,
Färgade glasförpackningar,19,2023-12-06T09:08:08,
