material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T19:33:38,
Metallförpackningar,3,2023-08-03T15:40:21,
Pappersförpackningar,5,2023-12-31T09:21:42,2024-06-06T00:00:00
Tidningar,13,2023-12-07T08:46:32,
Plastförpackningar,16,2023-12-12T10:41:19,
Ofärgade glasförpackningar,18,2023-11-28T13:52:05,
Färgade glasförpackningar,19,2023-11-28T13:52:05,
