material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:33:41,
Metallförpackningar,3,2023-12-20T11:59:15,
Pappersförpackningar,5,2023-12-31T16:50:00,
Tidningar,13,2023-12-21T15:38:15,
Plastförpackningar,16,2023-12-28T13:57:18,
Ofärgade glasförpackningar,18,2023-12-18T07:38:37,
Färgade glasförpackningar,19,2023-12-18T07:38:37,
