material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T12:15:40,
Metallförpackningar,3,2023-12-12T13:25:29,
Pappersförpackningar,5,2023-12-31T10:49:11,
Tidningar,13,2023-11-14T11:28:45,
Plastförpackningar,16,2023-12-29T06:13:53,
Ofärgade glasförpackningar,18,2023-11-23T13:55:35,
Färgade glasförpackningar,19,2023-11-23T13:55:35,
