material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:07:28,
Metallförpackningar,3,2023-12-27T08:51:28,
Pappersförpackningar,5,2023-12-30T12:25:46,
Tidningar,13,2023-12-26T13:42:34,
Plastförpackningar,16,2023-12-27T10:13:52,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
