material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T06:56:37,
Metallförpackningar,3,2023-12-22T10:11:28,
Pappersförpackningar,5,2023-12-31T13:11:21,2024-05-31T00:00:00
Tidningar,13,2023-12-17T17:41:19,
Plastförpackningar,16,2023-12-30T12:14:15,
Ofärgade glasförpackningar,18,2023-12-28T09:15:29,
Färgade glasförpackningar,19,2023-12-28T09:15:29,
