material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-13T13:08:49,2023-12-20T00:00:00
Metallförpackningar,3,2023-09-26T10:39:41,
Pappersförpackningar,5,2023-12-18T06:43:11,2023-12-21T00:00:00
Tidningar,13,2022-10-10T13:09:33,
Plastförpackningar,16,2023-12-19T08:32:46,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-11-21T08:19:45,
Färgade glasförpackningar,19,2023-11-21T08:19:45,
