material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:24:48,
Metallförpackningar,3,2023-10-11T09:20:01,
Pappersförpackningar,5,2023-12-27T12:07:55,
Tidningar,13,2023-12-26T10:25:17,
Plastförpackningar,16,2023-12-27T12:07:55,
Ofärgade glasförpackningar,18,2023-05-12T08:26:49,
Färgade glasförpackningar,19,2023-05-12T08:26:49,
