material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:35:56,
Metallförpackningar,3,2023-12-08T09:07:21,
Pappersförpackningar,5,2023-12-31T11:14:19,
Tidningar,13,2023-12-28T09:12:33,
Plastförpackningar,16,2023-12-31T10:09:09,2024-05-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T14:25:27,
Färgade glasförpackningar,19,2023-12-25T14:25:27,
