material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T07:16:41,2023-12-28T00:00:00
Metallförpackningar,3,2023-12-20T14:41:11,
Pappersförpackningar,5,2023-12-27T13:53:16,2023-12-29T00:00:00
Tidningar,13,2023-11-01T13:19:10,
Plastförpackningar,16,2023-12-26T14:54:40,
Ofärgade glasförpackningar,18,2023-01-12T13:57:46,
Färgade glasförpackningar,19,2023-01-12T13:57:46,
