material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:21:35,
Metallförpackningar,3,2023-12-12T15:58:42,
Pappersförpackningar,5,2023-12-30T08:39:00,
Tidningar,13,2022-12-28T11:23:10,
Plastförpackningar,16,2023-12-29T07:46:45,
Ofärgade glasförpackningar,18,2023-12-20T07:54:34,
Färgade glasförpackningar,19,2023-12-20T07:54:34,
