material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T11:40:15,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-28T14:46:04,
Pappersförpackningar,5,2023-12-29T13:09:05,2023-12-31T00:00:00
Tidningar,13,2023-09-12T12:51:34,
Plastförpackningar,16,2023-12-29T11:11:11,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2022-02-18T11:03:59,
Färgade glasförpackningar,19,2022-02-18T11:03:59,
