material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T14:20:16,
Metallförpackningar,3,2023-12-26T14:38:22,
Pappersförpackningar,5,2023-12-31T15:38:50,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T13:15:35,
Ofärgade glasförpackningar,18,2023-12-03T16:17:04,
Färgade glasförpackningar,19,2023-12-03T16:17:04,
