material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T15:34:29,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-20T14:59:41,
Pappersförpackningar,5,2023-12-28T14:31:56,2023-12-29T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-27T10:25:32,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-11-20T12:28:09,
Färgade glasförpackningar,19,2023-11-20T12:28:09,
