material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:20:47,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-01T06:50:41,
Pappersförpackningar,5,2023-12-25T08:48:33,2023-12-29T00:00:00
Tidningar,13,2023-12-13T08:27:28,
Plastförpackningar,16,2023-12-26T18:14:44,
Ofärgade glasförpackningar,18,2023-12-03T20:10:57,
Färgade glasförpackningar,19,2023-12-03T20:10:57,
