material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:35:02,
Metallförpackningar,3,2023-12-28T06:04:36,2024-06-13T00:00:00
Pappersförpackningar,5,2023-12-30T13:53:48,2024-05-18T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-29T09:16:10,2024-05-17T00:00:00
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
