material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T10:00:10,
Metallförpackningar,3,2023-11-23T12:31:17,
Pappersförpackningar,5,2023-12-30T12:10:27,2024-06-04T00:00:00
Tidningar,13,2023-11-28T13:49:18,
Plastförpackningar,16,2023-12-22T17:44:57,2024-06-07T00:00:00
Ofärgade glasförpackningar,18,2023-12-10T15:01:29,
Färgade glasförpackningar,19,2023-12-10T15:01:29,
