material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:07:38,
Metallförpackningar,3,2023-11-23T09:49:36,
Pappersförpackningar,5,2023-12-27T07:56:06,
Tidningar,13,2023-12-04T15:54:52,
Plastförpackningar,16,2023-12-27T07:56:06,
Ofärgade glasförpackningar,18,2023-09-19T13:43:53,
Färgade glasförpackningar,19,2023-09-19T13:43:53,
