material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T09:01:01,
Metallförpackningar,3,2023-12-10T16:21:36,
Pappersförpackningar,5,2023-12-30T09:25:21,
Tidningar,13,2023-12-21T07:56:54,
Plastförpackningar,16,2023-12-29T17:46:09,
Ofärgade glasförpackningar,18,2023-12-31T11:28:03,
Färgade glasförpackningar,19,2023-12-31T11:28:03,
