material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:47:52,
Metallförpackningar,3,2023-12-22T12:53:20,
Pappersförpackningar,5,2023-12-29T08:24:50,
Tidningar,13,2023-12-06T14:45:17,
Plastförpackningar,16,2023-12-29T15:39:06,
Ofärgade glasförpackningar,18,2023-11-09T17:31:10,
Färgade glasförpackningar,19,2023-11-09T17:31:10,
