material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T14:10:49,
Metallförpackningar,3,2023-12-20T11:46:11,
Pappersförpackningar,5,2023-12-28T08:36:27,
Tidningar,13,2023-05-05T14:45:58,
Plastförpackningar,16,2023-12-25T17:14:59,
Ofärgade glasförpackningar,18,2023-12-06T17:40:21,
Färgade glasförpackningar,19,2023-12-06T17:40:21,
