material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-09-27T08:31:16,
Metallförpackningar,3,2023-12-20T10:09:45,
Pappersförpackningar,5,2023-12-22T10:19:27,2023-12-25T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-21T09:38:21,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2022-01-05T14:20:05,
Färgade glasförpackningar,19,,
