material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-04-11T07:41:48,
Metallförpackningar,3,2023-03-15T07:19:58,2023-05-10T00:00:00
Pappersförpackningar,5,2023-04-07T08:18:54,2023-04-14T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-04-06T08:05:10,2023-04-13T00:00:00
Ofärgade glasförpackningar,18,2022-02-25T14:59:30,
Färgade glasförpackningar,19,2022-01-14T14:49:04,
