material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T13:59:11,2023-12-31T00:00:00
Metallförpackningar,3,2023-12-21T08:40:26,
Pappersförpackningar,5,2023-12-29T06:11:21,2023-12-31T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-29T09:11:17,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-10-09T05:52:19,
Färgade glasförpackningar,19,2023-10-09T05:52:19,
