material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T07:41:37,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-25T16:09:06,
Pappersförpackningar,5,2023-12-27T16:40:25,2023-12-28T00:00:00
Tidningar,13,2023-11-23T12:08:20,
Plastförpackningar,16,2023-12-27T18:21:44,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T17:11:02,
Färgade glasförpackningar,19,2023-12-25T17:11:02,
